pitcher,breaking_spin,offspeed_spin,FF_spin,breaking_velo,offspeed_velo,FF_velo,pitch_entropy,vaa_ff,velo_diff,year
593372,2144.521739130435,1891.3034482758621,2084.9466019417478,86.04932126696833,88.11862068965517,95.58665048543689,1.4453117197275331,-5.51836567692124,7.468029795781717,2019
593423,2509.0114613180517,1635.7269372693727,2379.491103202847,88.38760107816712,86.77269372693728,96.5188612099644,1.3382741769004407,-6.005872475187635,9.746167483027122,2019
593576,,1518.803840877915,2450.4589743589745,,86.9447619047619,94.50307692307692,0.8427051562522141,-5.032719334481109,7.558315018315014,2019
593679,2281.4745098039216,2007.3185483870968,2039.9459193706982,83.72399999999999,85.92177419354839,93.49547689282203,1.4251262788888104,-5.901037729226774,7.573702699273639,2019
593833,2829.232558139535,2100.8072289156626,2553.4502857142857,79.51976744186047,87.48032128514056,92.87794285714286,0.7487755309687469,-5.949385926581535,5.3976215720022935,2019
593958,2254.3351351351353,2049.2277108433736,2194.033644102148,83.59384615384614,87.67409638554217,91.98481781376518,1.4937809582309656,-5.77240338902908,4.310721428223005,2019
593974,2253.0367346938774,2186.41875,2189.9246861924685,87.46707317073171,87.435,95.25690376569038,1.3106128154508456,-5.92544006509048,7.821903765690379,2019
594027,1953.9398496240601,,2174.6382681564246,87.33804347826087,,98.94050279329608,0.7963686128073821,-5.21409323437906,,2019
594056,2184.1754385964914,,2396.890909090909,85.91578947368421,,95.5890909090909,0.6929877333097798,-6.148549169108658,,2019
594311,2320.5875,,2393.476,85.3989898989899,,96.106,1.0211356320390534,-5.339435774001403,,2019
594577,2286.755395683453,,2353.32,84.05923566878981,,94.84057142857142,0.919237393527895,-4.971690812046144,,2019
594736,2562.9166666666665,2238.875,2406.035294117647,82.36111111111111,86.00416666666666,94.38823529411765,1.043955509223521,-5.9807129980634155,8.384068627450986,2019
594795,2379.820895522388,,2263.605839416058,80.00298507462686,,90.61605839416058,0.8362044683275504,-4.754462860304373,,2019
594798,2460.278597785978,1701.5956175298804,2385.4662420382165,91.77165919282511,90.25465346534654,96.88369426751592,1.111431559578532,-4.421782218125698,6.629040802169385,2019
594835,2346.4521912350597,2171.264126149803,2249.954713006846,76.26633466135458,81.2329829172142,87.61448130595049,1.3276920037838515,-5.813286561395778,6.38149838873629,2019
594840,2001.3108808290156,1577.4516129032259,1820.2707423580787,83.4214953271028,85.3225806451613,91.09063180827886,0.8904561495715617,-7.144672247597622,5.768051163117562,2019
594902,,,,,,,0.8230338137054541,-4.669491788222446,,2019
594951,,,,,,,1.073831323185844,-5.454193759626329,,2019
594965,2723.5810810810813,2220.5555555555557,2356.8867403314916,77.97432432432433,83.14285714285714,92.67085635359116,0.9143736667180584,-5.8858016390781955,9.527999210734023,2019
594986,2423.5757575757575,,2088.3088718510407,79.80296296296297,,88.54343544857768,1.3122438702073322,-7.087159955702845,,2019
594987,2911.005347593583,1761.5714285714287,2458.0888429752067,81.69633507853403,,91.97644628099174,1.1915927195708167,-6.779257797609501,,2019
595001,2750.7175324675327,1899.0851063829787,2348.689361702128,83.016077170418,81.74255319148936,91.30170212765958,1.459416265486984,-5.161784951927273,9.559148936170217,2019
595014,2609.1111111111113,,2344.158932714617,88.51167883211679,,95.90754060324826,1.276485062697558,-7.089061234640419,,2019
595191,2657.06239460371,,2413.194736842105,79.0483164983165,,89.43921052631579,1.1803007333201712,-5.463761146020089,,2019
595465,2641.730769230769,,2494.7391304347825,83.276,,91.01123188405796,1.2188861127547534,-5.536078768658969,,2019
595798,2354.826530612245,1712.3,2186.719696969697,85.616,86.71666666666667,93.59015151515152,1.3096558694734874,-5.813843103343308,6.87348484848485,2019
595881,2250.025641025641,1600.0106100795756,2319.634446397188,83.0143137254902,83.86719576719577,94.23884007029878,1.158129444011021,-5.282764508034779,10.371644303103011,2019
595897,2555.1518987341774,,2418.5405405405404,87.7632183908046,,96.85135135135135,0.6898837238660944,-5.083142471624523,,2019
595918,2371.2248995983937,,2406.3425925925926,83.14941176470587,,94.36111111111111,0.9039643833451243,-5.340004020431696,,2019
595928,,,2372.185185185185,,,,0.6853142072764582,-6.065746398593955,,2019
595939,,,,,,,1.0950778621205006,-5.547713644458426,,2019
596001,2489.599209486166,1336.1592356687897,2026.1779717931497,81.43826291079813,84.63375796178345,91.46373404969778,1.4630870667828564,-6.058819772012038,6.829976087914332,2019
596027,3049.9142857142856,,2889.3417721518986,88.97594936708862,,96.74556962025316,0.998679789468318,-5.495104076668376,,2019
596035,2309.2258064516127,,2169.784671532847,83.9921875,,93.72262773722628,0.6474691220569757,-6.908059679783343,,2019
596043,2440.2251308900522,1945.396551724138,2168.904285714286,78.56681222707424,82.85086206896553,90.00753911806544,1.6949537196123072,-5.890676973693864,7.156677049099912,2019
596057,2518.128712871287,1568.127232142857,2364.5918032786885,82.41315028901734,85.72812499999999,90.72368852459016,1.3717500012047807,-5.706300222070842,4.9955635245901675,2019
596071,2846.164804469274,1606.2022471910113,2238.6604361370714,77.58493150684932,84.02097378277153,91.01214953271028,1.308897105581087,-5.220705908043681,6.991175749938748,2019
596074,2350.7428571428572,2267.268292682927,2262.3986486486488,82.5,82.42439024390244,89.34662162162162,0.8713344915674246,-4.639452857811622,6.922231377719186,2019
596101,2473.9736842105262,,2455.059925093633,85.57676767676769,,92.99868913857678,1.2134352179442818,-5.907687771474903,,2019
596112,2799.462659380692,1644.0882352941176,2434.0,84.48461538461538,87.08529411764707,94.89058171745152,0.8702742898253208,-5.2971476295329065,7.805287599804458,2019
596133,2204.7017543859647,1571.9883720930231,2291.733727810651,81.98362068965517,84.47049808429118,92.72795857988166,1.1590991401731947,-5.276727076892915,8.257460495590479,2019
596451,,,2026.28125,,,79.0,-0.0,-7.537312386620488,,2019
596720,2915.2608695652175,,2288.9756097560976,84.23913043478261,,94.73475609756098,0.9800106623413927,-6.121157243985454,,2019
597113,2641.3898305084745,,2311.2186495176848,82.49491525423728,,93.2250803858521,0.6600872877934576,-6.026534801489878,,2019
598264,2274.457013574661,2113.346153846154,2411.175806451613,85.53614457831326,,96.63548387096775,0.7003838237660184,-4.824711907444625,,2019
598271,2643.9339019189765,,2297.4912891986064,76.09788583509514,,88.88815331010453,1.0876005941718105,-5.70803668845272,,2019
598286,2281.2533333333336,1470.7281323877069,2098.33859223301,78.32933333333334,79.10283687943263,88.17442424242424,1.442793158899254,-7.255134660470237,9.071587362991608,2019
598287,2741.5893719806763,2001.0686015831134,2242.703821656051,77.68381642512077,84.22348284960422,89.11369426751592,1.0922055610147694,-4.566743531758641,4.890211417911701,2019
600858,1805.9,,,,,,0.38721237518636065,,,2019
600887,2549.8571428571427,,2156.2403846153848,82.34931506849315,,94.66634615384615,0.7998099259020568,-5.950110155072459,,2019
600917,2711.6439024390243,2205.5960264900664,2615.5023622047242,81.79938650306748,89.7728476821192,96.7444094488189,1.1997166915311748,-4.885037828173855,6.971561766699693,2019
600968,2283.3174603174602,,1990.6153846153845,87.02499999999999,,93.82307692307693,0.9602225159046964,-7.193829807478894,,2019
600986,2372.15625,,2321.878260869565,86.44318181818181,,97.40173913043479,0.8802514698944619,-5.452811266838859,,2019
601713,2736.8054421768707,,2331.527010804322,81.84688311688312,,94.48031212484995,1.057505903945223,-5.342379558456246,,2019
602922,,,,,,,0.5623351446188083,,,2019
605121,2260.065934065934,,2283.479809976247,84.51134903640258,,94.60950118764845,0.8766386140375863,-5.056479719457958,,2019
605130,2462.9405646359583,,2284.1627906976746,82.22300405953992,,94.0788908765653,1.2017346499867014,-5.309871520366167,,2019
605135,2238.8333333333335,2057.267326732673,2186.775197889182,70.42307692307692,85.0128712871287,92.56366033755275,1.4509583095776233,-5.743056649415119,7.550789050424044,2019
605143,2995.081632653061,,2612.449494949495,86.0276923076923,,98.1570707070707,0.5591804784867593,-4.499913573440436,,2019
605151,1977.6412698412698,1526.0675675675675,2224.768197088466,82.07373417721519,88.42702702702704,95.47323628219486,1.0667627223359661,-5.557166050686759,7.046209255167824,2019
605154,2604.90873015873,,2389.1048034934497,83.678612716763,,93.47088791848617,0.6852231064028642,-4.733217672932803,,2019
605155,2773.2280701754385,,2362.6674418604653,83.37414383561644,,93.46232558139536,0.9902780625105347,-6.830908584178409,,2019
605156,2441.579166666667,1642.3069053708439,2046.6011787819255,84.69938650306749,84.716368286445,91.91198428290765,1.4792427197133995,-6.445478788873988,7.195615996462649,2019
605164,2519.2,1569.0703933747411,2432.6409516943045,79.1704845814978,83.44430641821945,91.17123287671232,1.4288608712427373,-5.508765646418961,7.726926458492869,2019
605170,,,1638.2,,,,0.6365141682948128,-9.460010220074015,,2019
605177,2361.326530612245,,2185.419708029197,84.40985507246377,,93.6956204379562,1.0922395733160641,-6.1440805553449085,,2019
605182,2449.9667943805875,1540.15611814346,2341.4957825679476,79.7438775510204,87.1326359832636,95.42089971883787,1.1936716287188962,-4.570048081501941,8.288263735574276,2019
605195,3245.6074498567336,,2349.803786574871,81.53810888252148,,95.20843373493976,0.9665107364231347,-5.294994350747049,,2019
605200,2602.646017699115,1784.890083632019,2247.5710144927534,76.37652173913042,79.99295942720764,88.14544927536231,1.072610813238017,-6.269102668033011,8.152489848154673,2019
605218,2344.1688311688313,,2602.667910447761,79.22857142857143,,93.77014925373135,0.6649102835067272,-5.624413325335031,,2019
605240,2412.1173469387754,1623.6625,2536.5173745173747,78.37346938775511,86.08,89.64164524421594,1.368488286241483,-8.280473988648476,3.5616452442159385,2019
605260,2997.5733944954127,1734.061224489796,2163.52466367713,80.48807339449542,86.84897959183674,93.79820627802691,1.0386249056949195,-6.383543442904457,6.949226686190173,2019
605276,2326.7029411764706,1594.6047904191616,2170.373522458629,82.45107913669064,85.50479041916167,92.93215130023641,1.2351814140048374,-5.167509628122878,7.427360881074748,2019
605280,2600.254071661238,,2030.5,83.32532051282051,,94.25618181818182,1.1672578598956365,-7.206371955945106,,2019
605288,2100.5324675324673,1553.0162601626016,2167.174590163934,83.92912205567453,85.39918699186993,94.38434426229507,1.4416354734713948,-6.167651692721768,8.985157270425148,2019
605301,2064.483870967742,1065.952380952381,2119.367924528302,87.11587301587302,,94.13773584905661,0.9478162121063435,-5.396823703985998,,2019
605309,2379.9311926605506,,2266.089552238806,81.84886877828053,,96.21082089552239,0.80194289341092,-5.450914748004478,,2019
605347,2410.0866242038214,1573.686274509804,1917.0957066189624,82.7674300254453,87.47142857142858,94.10080428954424,1.4279550579135243,-5.987548955860913,6.629375718115668,2019
605359,2733.463768115942,1716.6257668711658,2384.7635869565215,83.19712230215828,87.61926605504587,93.55815217391304,1.3317930997728782,-6.130314545639088,5.938886118867174,2019
605361,,,,,,,-0.0,,,2019
605388,2856.1787439613527,1752.904255319149,2400.646153846154,80.1949790794979,83.45212765957447,92.50846153846155,1.482980040529123,-6.371352624159298,9.056333878887074,2019
605397,2518.9420989143546,2000.9714285714285,2403.720703125,82.86145584725536,85.27428571428571,91.88248697916667,1.623622394314375,-7.080722436299598,6.608201264880961,2019
605400,2574.0698466780236,1569.8175895765473,2161.782326185835,79.08364565587733,85.82006472491909,92.84957764782327,1.2877991383335283,-4.868011363513005,7.029512922904175,2019
605441,2094.125,1681.6333333333334,2122.4825174825173,85.3078125,88.46666666666667,96.22447552447552,1.5213697948608005,-4.891654521663582,7.757808857808854,2019
605446,2588.9893238434165,1934.7848837209303,2077.278420038536,75.62135231316725,84.46453488372093,89.67093358999038,1.4727999840120274,-6.212123946065798,5.206398706269454,2019
605447,2075.865671641791,,2261.378787878788,84.71327433628319,,94.57070707070707,0.6570734556259947,-4.7924955975033505,,2019
605452,1983.915407854985,1690.202380952381,2114.7843137254904,85.98041543026707,87.92558139534884,94.04573426573427,1.4451617939740462,-5.60613243660195,6.120152870385425,2019
605463,2791.794701986755,,2230.2227722772277,88.86578947368422,,94.43316831683168,0.912779434272566,-6.214219575114507,,2019
605469,2170.7611940298507,1412.4242424242425,2178.7733333333335,84.52985074626865,85.88529411764705,92.12866666666666,1.228671836038138,-5.402453639459785,6.243372549019611,2019
605479,3016.463157894737,,2630.7303370786517,80.23396226415093,,90.4685393258427,0.9088364579662037,-5.711471774917586,,2019
605482,2359.8928571428573,1334.625,2347.8636363636365,80.86935483870967,79.615,92.37975206611571,1.1643637101050117,-5.522418560192084,12.764752066115719,2019
605483,2443.608474576271,1821.1038961038962,2352.9048140043765,82.32165820642977,86.30025974025973,95.51673960612692,1.2016791883589188,-5.3835613782465765,9.216479865867186,2019
605488,2163.0175438596493,1488.985294117647,2204.880829015544,83.67333333333333,80.31274509803922,92.06165803108809,0.9263962899226234,-5.15584498164186,11.74891293304887,2019
605498,2417.1259842519685,1652.155844155844,1999.3190789473683,82.84322580645161,87.0506329113924,92.77631578947368,1.434705863152962,-6.841470519016637,5.725682878081287,2019
605501,2248.3039215686276,,2159.3056603773584,81.22054263565892,,92.49509433962264,1.0293535743799442,-6.655228447215562,,2019
605513,2492.976923076923,1809.6923076923076,2332.5728496196607,84.22009184845005,86.63717948717948,93.78642480983031,1.3637542718674156,-5.968585547509585,7.1492453226508275,2019
605521,2632.470588235294,,2201.794117647059,85.2953488372093,,95.03529411764706,0.7913507863608786,-5.348134970193473,,2019
605525,2564.0825688073396,1571.2625,2365.700680272109,81.27747747747748,86.375,94.7421768707483,1.2618817923251087,-5.422551862304225,8.367176870748295,2019
605538,2478.9438202247193,,2169.809523809524,83.4702416918429,,92.8076923076923,0.7835433829969009,-5.755143007790953,,2019
605540,2322.075650118203,1791.7224199288257,2219.790055248619,87.76643356643358,86.95,96.20741910023678,1.3155472633850407,-5.3490466636682426,9.257419100236774,2019
605541,2264.9904306220096,1803.4642857142858,2192.9436201780413,88.48443396226415,,92.88160237388723,1.223782757763378,-6.13117178186973,,2019
606131,2295.4033613445376,1569.3333333333333,1891.0704225352113,86.64553072625698,88.47652173913043,94.15669014084507,0.9421269310579963,-6.521213568823666,5.6801684017146385,2019
606149,2241.553106212425,,2427.602236421725,85.33353293413174,,93.69249201277955,0.6888966656437883,-5.693140475742846,,2019
606160,2433.625,2061.7734806629833,2259.7162790697676,85.05714285714286,89.85303867403314,95.7739534883721,1.1955874279294958,-4.471765310334649,5.920914814338957,2019
606162,2476.012987012987,2049.028368794326,2371.6833333333334,86.77951807228915,86.89219858156028,92.83541666666666,1.408788029429879,-5.301526502038232,5.9432180851063805,2019
606167,2506.8352272727275,1963.7029702970297,2558.4837758112094,84.45185185185186,81.11782178217821,92.81474926253688,1.2445246762013498,-5.953684436610334,11.696927480358667,2019
606273,2686.1666666666665,2115.6382978723404,2478.8673913043476,77.55,86.55872340425532,93.90760869565217,1.1507028473509644,-5.508199810683584,7.348885291396854,2019
606299,,,,,,,0.24493002679463532,,,2019
606303,,,2435.846153846154,,,93.05641025641025,1.1384415383863398,-6.102879169894792,,2019
606424,2379.6682464454975,2305.719696969697,2264.3828382838283,84.35108359133127,86.93863636363636,93.27689768976899,1.0344134723816092,-5.855625184831797,6.338261326132624,2019
606478,,,,,,,1.1709971261162124,-6.734244672916232,,2019
606625,2576.8902821316615,2081.4444444444443,2385.2541254125413,83.42534818941505,89.79861111111111,97.17854785478548,0.8663611044740281,-4.928837236087107,7.379936743674364,2019
606930,,,2408.272036474164,,,90.84006069802732,0.6928922983090631,-6.850716663151257,,2019
606959,,1016.2,2011.7642857142857,,,91.2758865248227,1.3400221585709362,-6.155195475412529,,2019
606965,2297.7303921568628,1658.9952153110048,2369.1805555555557,81.56216216216215,84.00693779904307,94.70714285714286,1.0471777307868027,-5.844832127791407,10.700205058099783,2019
607074,2452.169724770642,1713.6266666666668,2155.0249307479226,83.7895752895753,84.08533333333332,91.48093922651934,0.9494030181739328,-6.6148246823617285,7.395605893186016,2019
607188,1849.4166666666667,1142.6605504587155,2131.116465863454,84.28958333333334,82.38738738738739,93.53373493975904,0.9072934683037692,-5.2839635782448955,11.146347552371651,2019
607192,2907.1136363636365,1773.5625,2279.440594059406,83.45719696969697,92.640625,96.90148514851485,0.7452759572264559,-5.060714346729235,4.260860148514851,2019
607200,2354.635294117647,1624.4777777777779,1870.2556879739977,79.24588235294118,85.2978021978022,91.04027630180659,1.139963552970805,-6.924961946090632,5.742474104004387,2019
607215,2202.076923076923,1568.1739130434783,2055.594017094017,78.7989010989011,84.05797101449275,89.7208510638298,1.3317832803794338,-6.237386351111889,5.662880049337048,2019
607219,2498.978021978022,,2160.9883720930234,86.73958333333333,,95.92441860465117,0.90802602176045,-6.639099639833302,,2019
607223,,,,,,,0.5623351446188083,-5.673445013214216,,2019
607229,2526.781862745098,1748.5188679245282,2207.32972972973,87.70219512195122,87.22803738317756,95.33351351351351,1.27708755973431,-6.3126930633055585,8.105476130335944,2019
607231,2652.9380530973453,1509.4571428571428,2514.9381017881706,77.13539823008848,83.06489795918368,94.9181568088033,1.5230322416896123,-5.757277500792362,11.853258849619621,2019
607237,1832.35347985348,,2078.3684210526317,85.77054545454546,,95.29373433583959,0.9194333242116333,-6.014783041444429,,2019
607352,2820.7979797979797,1560.1209677419354,2163.515250544662,77.03232323232324,87.0491935483871,91.7074074074074,1.4745595949327122,-7.624101184745921,4.658213859020307,2019
607374,2303.1846153846154,1751.0263157894738,2293.6377952755906,78.9090909090909,81.99125000000001,90.71338582677166,1.4171212249111846,-6.309841699738244,8.722135826771648,2019
607391,2286.282608695652,,1958.3644859813085,82.03157894736843,,90.75395348837209,1.2631870738527218,-6.505475909028966,,2019
607455,,1691.25,2056.972972972973,,,91.83243243243244,0.9888786844977004,-5.756687980834079,,2019
607457,2407.0241935483873,1399.7701149425288,2362.219827586207,81.74904458598726,87.38850574712644,93.3907327586207,1.0103500774721146,-5.6399922112244445,6.002227011494256,2019
607473,2664.2894736842104,2202.896551724138,2342.90625,84.72555555555556,,90.41953125,1.290799627414084,-5.922472217756716,,2019
607481,2234.8615384615387,,2066.988159311087,84.86571428571429,,94.30508826583593,1.0001929866921269,-7.254072337010949,,2019
607536,2257.4666666666667,1491.8883720930232,2268.0320819112626,80.95567010309279,86.56511627906977,89.89168370824812,1.3776775848508473,-6.576158083161899,3.326567429178354,2019
607555,,1464.8653846153845,2195.7391304347825,,87.66037735849056,94.3895652173913,0.8399614886497997,-6.262395027131087,6.72918785890073,2019
607560,2352.987113402062,,1821.0332326283988,75.56838046272493,,89.32598187311179,0.6935350453487199,-7.257324179003177,,2019
607572,2338.6,,2344.7278106508875,85.12336448598131,,92.61065088757397,0.6862288533146521,-5.975605043173816,,2019
607625,2984.886509635974,1736.433734939759,2227.6657458563536,82.57173447537473,87.89518072289157,94.32555248618785,1.4852983157294246,-5.103196130773974,6.430371763296279,2019
607644,2297.915285451197,2331.556129032258,2376.0632352941175,81.61779816513761,80.86103225806453,91.75242647058823,1.113166731984713,-5.723692169485063,10.891394212523707,2019
607732,,,,,,,-0.0,,,2019
607755,,,,,,,0.8981370031878679,-6.8331897549162415,,2019
608032,2393.7585034013605,1716.7954545454545,2247.4447031431896,87.65964391691395,90.48181818181818,97.83410942956927,0.7378359288329372,-5.02984529426437,7.352291247751083,2019
608328,,,2329.689655172414,,,,1.0418988307850414,-5.75423525953312,,2019
608331,2737.217105263158,1514.375,2071.7302631578946,78.1378801843318,84.7625,93.79302631578948,1.1805226828980198,-5.852984074809715,9.030526315789473,2019
608334,2795.088888888889,1504.8255813953488,2476.9241706161138,82.84222222222222,86.52183908045977,91.18632075471699,1.2208119781471993,-6.318412110728675,4.6644816742572175,2019
608337,2140.0132075471697,1562.9102040816326,2332.6731266149873,83.42113207547169,81.66385869565217,94.2390180878553,1.0929466589464862,-5.570429051483178,12.575159392203133,2019
608344,1945.9027777777778,1642.5470588235294,1984.3260869565217,83.31103448275863,83.41162790697673,89.82919254658385,1.117182782534217,-6.362449941768945,6.4175646396071215,2019
608371,3073.8778625954196,1922.6341463414635,2641.178947368421,82.3498480243161,86.52857142857142,93.52473684210527,1.1691167996637613,-4.215778945570011,6.996165413533845,2019
608379,2066.453744493392,1606.295019157088,2045.944099378882,75.3273127753304,85.54072657743787,92.17529330572809,1.2126407107244779,-6.212666678863023,6.634566728290224,2019
608566,2539.9202772963604,1969.2051282051282,2207.239970824216,86.06632390745501,87.76794871794871,95.4183807439825,1.44208511846186,-6.1301812288160695,7.6504320260337835,2019
608596,,,,,,,1.263641622066508,-5.086708898177951,,2019
608638,2296.574074074074,,2304.4166666666665,86.77251461988304,,96.0175,0.8975713207545697,-5.833322218028875,,2019
608648,2520.9460674157303,,2310.4488636363635,82.26786516853932,,93.9439393939394,0.793997037012297,-5.539617256607789,,2019
608652,2558.108910891089,,2459.198198198198,81.32772277227723,,91.63963963963964,0.9686321962526985,-5.7620548572797246,,2019
608678,2479.3783783783783,,2361.093189964158,83.74374999999999,,92.18924731182796,1.2448158070443114,-6.313562348002833,,2019
608700,,,,,,,-0.0,,,2019
608716,2048.183908045977,,2393.5578231292516,82.61777777777777,,94.72517006802721,0.6639400542735359,-5.148709971880033,,2019
608717,3000.901856763926,2105.8783783783783,2497.558533145275,81.92792207792208,84.78243243243243,92.16290550070522,1.0987756238402495,-5.568925263991458,7.380473068272792,2019
608718,,1545.8837209302326,2137.945054945055,,80.47441860465116,87.50274725274726,0.7743792074180456,-6.193422689766006,7.0283286480960925,2019
608723,2720.909952606635,1956.5272727272727,2200.9249394673125,82.04305555555555,86.0109090909091,92.73075060532689,1.0770045912064798,-5.219996778543145,6.719841514417794,2019
612434,3029.233727810651,2199.439024390244,2286.7346600331675,86.11827676240209,90.54146341463415,97.28888888888888,1.0346043483775222,-5.679659501677825,6.747425474254726,2019
612672,2295.2289628180038,1371.840909090909,2133.587734241908,79.99922928709056,83.98863636363636,91.28418367346939,1.2524583136668448,-5.511153267291561,7.295547309833026,2019
613317,2601.1428571428573,,2466.875968992248,79.88648648648649,,91.21782945736435,1.0609421380104844,-5.844108423955899,,2019
613534,2828.6039603960394,,2590.79792746114,89.38783382789317,,95.10051813471503,0.772899817496665,-5.349792360613305,,2019
614179,2250.9776536312847,1869.89,2348.6487068965516,87.97354497354497,86.883,96.36681034482758,0.9079879869562207,-5.321573951765509,9.483810344827589,2019
615698,2343.1306306306305,1428.5047923322684,2086.658777120316,85.37057522123894,84.61687898089173,94.38984220907298,1.4527280694162936,-6.177871200526005,9.772963228181254,2019
620446,,,,,,,1.0575041145122233,-4.966467923018042,,2019
620454,,,,,,,0.649248354870898,-5.341927078322471,,2019
620982,,,1997.4,,,94.67333333333333,0.6365141682948128,-6.0732111133635,,2019
621052,,,2283.6666666666665,,,96.73095238095237,1.5338868840713202,-5.40018850964007,,2019
621056,2519.2116182572613,1703.0470588235294,2491.842105263158,85.08473895582328,86.18352941176471,93.57942583732057,1.0802802922609067,-5.4434101657321134,7.395896425555861,2019
621058,,1932.1304347826087,2213.7105263157896,,,91.14999999999999,1.1901464804165052,-5.858627676678075,,2019
621078,,,2476.9523809523807,,,,1.0476304973907309,-5.284460588749828,,2019
621086,2282.8045977011493,1263.5454545454545,1852.8813559322034,79.5528735632184,84.47727272727273,90.4938202247191,1.3653767219725903,-7.045309665783751,6.016547497446368,2019
621097,2155.096,1518.75,1995.6642487046631,80.59,83.0037037037037,90.78124352331605,1.6383326419211925,-6.186005520835549,7.777539819612343,2019
621107,2272.2464864864864,1787.4827586206898,2148.7894371091033,85.72219827586207,86.6655172413793,93.48388888888888,1.4189154095054044,-5.869213282125809,6.818371647509579,2019
621111,2890.9176300578033,,2491.101686746988,84.03140161725068,,95.8754816955684,1.321573804537845,-5.111704965045215,,2019
621112,2594.590909090909,,2127.090277777778,80.6,,90.09652777777778,1.5803394634810322,-6.897783873258721,,2019
621114,2309.6140350877195,,2104.6022304832713,83.09344262295082,,92.68847457627118,0.9630157432267901,-6.558461626223506,,2019
621141,2628.516853932584,1508.6351351351352,2250.0,79.9808988764045,86.40405405405404,92.63414634146342,1.2547694460198744,-6.623566429272221,6.230092287409377,2019
621142,1867.1624649859943,1835.1358024691358,2233.011577424023,83.76442577030812,87.63703703703705,97.05325615050651,0.9496501357977549,-5.5313097959533595,9.416219113469467,2019
621199,2325.9612903225807,1181.8658536585365,2042.2376237623762,85.8575,81.95116279069768,92.71848184818482,1.5918340981149692,-7.078416718540936,10.767319057487143,2019
621219,2551.4761904761904,1726.7264150943397,2210.616666666667,71.97482993197278,80.74339622641509,89.64866666666666,1.5521989960503222,-6.198149411085666,8.90527044025157,2019
621237,2522.8636363636365,,2238.806104129264,,,97.11187943262411,0.6136771560491335,-7.011562306559416,,2019
621242,2367.438016528926,,2371.173483779972,89.45234159779615,,97.42919605077574,0.6417510892676297,-4.257874890278229,,2019
621244,2334.025442477876,1705.4012096774193,2156.366839976892,81.2108407079646,82.53440643863179,92.69924898902369,1.3524152344080893,-5.4061899761420875,10.164842550391896,2019
621249,2353.1875,1699.9807692307693,2195.6111111111113,82.04375,88.31346153846154,94.72142857142858,1.0807049579735992,-5.643938943559784,6.407967032967036,2019
621261,,1471.04,2071.8526315789472,,,91.5021052631579,1.3737802283613227,-5.391289999457411,,2019
621289,2461.92,,2459.1428571428573,,,95.55918367346938,1.2265185305054598,-5.352646995619687,,2019
621294,2393.170731707317,,2405.3,83.10227272727273,,93.12799999999999,1.0432371445207123,-5.845833438973255,,2019
621295,2448.0344827586205,1890.612676056338,2188.7632398753894,83.6311475409836,85.56267605633802,92.29361370716511,0.8679973075610874,-5.476129844450698,6.730937650827087,2019
621345,,1696.1263157894737,2384.9002036659876,,86.06,93.59410569105691,1.0221864275560988,-5.6189679134585315,7.534105691056908,2019
621350,2327.6666666666665,,2281.75,,,92.29375,0.6714519120090439,-5.420529216281449,,2019
621363,2493.277108433735,,2291.2691807542265,83.88850574712644,,92.91352405721716,0.33859235138594546,-4.965526174873895,,2019
621366,2252.9024390243903,1927.84375,2199.5061728395062,83.77619047619048,82.628125,91.92592592592592,1.0186763789453095,-6.088397645548614,9.297800925925927,2019
621368,,,2150.777777777778,,,,0.8262243131123497,-5.942387582537223,,2019
621381,2573.5339805825242,2085.4578313253014,2374.4607843137255,80.15127388535032,84.26867469879518,89.05456769983687,1.407466183499435,-5.760021842392137,4.785893001041686,2019
621385,2257.456989247312,1625.9803921568628,2375.5073529411766,81.36060606060606,85.91346153846153,92.16286764705882,0.9371317498055056,-5.363471324908845,6.2494061085972845,2019
621389,2397.519230769231,1905.9185185185186,2170.990990990991,77.79038461538461,79.86074074074075,89.58078078078078,1.0746466711913767,-7.203308222947451,9.720040040040033,2019
621397,2774.530701754386,1818.8450704225352,2271.311475409836,73.45043859649122,81.5112676056338,87.07213114754097,1.0885529325702257,-6.795691769764022,5.5608635419071675,2019
621592,2383.62,,2414.158878504673,84.25774647887324,,93.34672897196262,1.1201750597741396,-5.9267252021299255,,2019
622065,2379.0581395348836,1794.2213740458014,2264.820707070707,81.45526315789473,84.48345864661654,87.58143939393939,1.5965055399130321,-7.1548115757071145,3.0979807473228504,2019
622072,2161.2569444444443,1658.2312925170068,2108.2237288135593,81.40069444444445,83.61904761904762,89.85830508474577,1.1229323199082233,-5.521660744191678,6.239257465698145,2019
622075,2408.5,,2171.794202898551,85.83209876543211,,95.67623188405798,0.7937338896872961,-5.618497329641585,,2019
622092,2134.242424242424,1438.857142857143,2281.7924528301887,83.89054054054054,,96.42781954887218,1.0026482271861683,-5.097773905024929,,2019
622103,2435.418181818182,,2402.3834808259585,87.71176470588236,,96.89999999999999,0.9310704529399041,-4.698887792720617,,2019
622250,2156.9375,,2304.1008403361343,84.43484848484849,,95.25546218487395,0.8285422642916522,-5.402461500495656,,2019
622251,2728.0,,2240.555066079295,81.55454545454545,,95.85198237885463,0.9705159852326897,-5.875812746563961,,2019
622253,,1792.8382352941176,2203.718045112782,,84.69852941176471,90.9081560283688,1.1146857596531787,-6.98406658106081,6.209626616604083,2019
